HEADER	7	5	200	21	71		
BOM	0	0	33				
BOM	0	1	56				
BOM	0	3	34				
BOM	0	4	72				
BOM	0	6	22				
BOM	1	1	59				
BOM	1	4	159				
BOM	1	5	43				
BOM	1	6	124				
BOM	2	1	132				
BOM	2	5	195				
BOM	2	6	153				
BOM	3	1	97				
BOM	3	2	109				
BOM	3	3	45				
BOM	3	4	171				
BOM	3	6	151				
BOM	4	0	119				
BOM	4	3	60				
BOM	4	4	180				
BOM	4	5	23				
COMBI	0	0	0	0			
COMBI	0	0	4	5257			
COMBI	0	4	0	9050			
COMBI	0	4	4	0			
COMBI	1	0	0	0			
COMBI	1	0	1	6579			
COMBI	1	0	2	9446			
COMBI	1	0	3	6799			
COMBI	1	1	0	4498			
COMBI	1	1	1	0			
COMBI	1	1	2	3871			
COMBI	1	1	3	181			
COMBI	1	2	0	3478			
COMBI	1	2	1	7198			
COMBI	1	2	2	0			
COMBI	1	2	3	6536			
COMBI	1	3	0	4012			
COMBI	1	3	1	379			
COMBI	1	3	2	448			
COMBI	1	3	3	0			
COMBI	2	3	3	0			
COMBI	3	0	0	0			
COMBI	3	0	3	7437			
COMBI	3	0	4	678			
COMBI	3	3	0	4015			
COMBI	3	3	3	0			
COMBI	3	3	4	8650			
COMBI	3	4	0	8647			
COMBI	3	4	3	3649			
COMBI	3	4	4	0			
COMBI	4	0	0	0			
COMBI	4	0	1	6224			
COMBI	4	0	3	5190			
COMBI	4	0	4	9209			
COMBI	4	1	0	5429			
COMBI	4	1	1	0			
COMBI	4	1	3	8610			
COMBI	4	1	4	8251			
COMBI	4	3	0	1664			
COMBI	4	3	1	7179			
COMBI	4	3	3	0			
COMBI	4	3	4	6353			
COMBI	4	4	0	490			
COMBI	4	4	1	2973			
COMBI	4	4	3	1865			
COMBI	4	4	4	0			
COMBI	5	1	1	0			
COMBI	5	1	2	1914			
COMBI	5	1	4	3391			
COMBI	5	2	1	2157			
COMBI	5	2	2	0			
COMBI	5	2	4	8957			
COMBI	5	4	1	9954			
COMBI	5	4	2	1974			
COMBI	5	4	4	0			
COMBI	6	0	0	0			
COMBI	6	0	1	4603			
COMBI	6	0	2	7973			
COMBI	6	0	3	526			
COMBI	6	1	0	6657			
COMBI	6	1	1	0			
COMBI	6	1	2	6072			
COMBI	6	1	3	24			
COMBI	6	2	0	7520			
COMBI	6	2	1	395			
COMBI	6	2	2	0			
COMBI	6	2	3	7257			
COMBI	6	3	0	4877			
COMBI	6	3	1	6046			
COMBI	6	3	2	5418			
COMBI	6	3	3	0			
ORDER	0	3	8867	26693	4	1224	1000
ORDER	1	4	7098	22899	9	2997	1000
ORDER	2	2	16318	28091	20	6340	1000
ORDER	3	2	7540	29071	28	8876	1000
ORDER	4	3	5571	23561	18	5508	1000
ORDER	5	2	4536	20501	18	5706	1000
ORDER	6	3	2778	29356	5	1530	1000
ORDER	7	3	8914	26974	13	3978	1000
ORDER	8	1	7831	20233	4	1328	1000
ORDER	9	1	6828	23016	13	4316	1000
ORDER	10	4	600	26987	3	999	1000
ORDER	11	2	8792	21580	29	9193	1000
ORDER	12	1	4188	26250	30	9960	1000
ORDER	13	3	1773	21071	23	7038	1000
ORDER	14	1	8276	29981	30	9960	1000
ORDER	15	4	1290	28191	20	6660	1000
ORDER	16	1	17445	27666	23	7636	1000
ORDER	17	4	3002	28313	12	3996	1000
ORDER	18	3	13287	28067	2	612	1000
ORDER	19	3	1341	26073	19	5814	1000
ORDER	20	2	10563	27516	12	3804	1000
ORDER	21	2	3305	27485	22	6974	1000
ORDER	22	3	2691	27586	3	918	1000
ORDER	23	3	992	27580	14	4284	1000
ORDER	24	4	873	15858	21	6993	1000
ORDER	25	3	1362	29514	11	3366	1000
ORDER	26	1	12838	25192	24	7968	1000
ORDER	27	3	1548	13632	16	4896	1000
ORDER	28	2	4452	28660	3	951	1000
ORDER	29	3	5978	29267	18	5508	1000
ORDER	30	4	4662	25241	19	6327	1000
ORDER	31	2	2376	29492	13	4121	1000
ORDER	32	2	4130	19118	8	2536	1000
ORDER	33	3	4142	28882	2	612	1000
ORDER	34	3	1113	19121	25	7650	1000
ORDER	35	2	9014	28738	16	5072	1000
ORDER	36	2	3708	29206	15	4755	1000
ORDER	37	3	3776	27399	21	6426	1000
ORDER	38	2	8592	29878	6	1902	1000
ORDER	39	1	6921	25132	27	8964	1000
ORDER	40	0	13478	24694	7	2387	1000
ORDER	41	3	2738	25362	3	918	1000
ORDER	42	4	2652	28582	30	9990	1000
ORDER	43	1	1044	20153	23	7636	1000
ORDER	44	0	2505	24987	2	682	1000
ORDER	45	1	3005	28329	3	996	1000
ORDER	46	3	8432	21105	23	7038	1000
ORDER	47	2	31	29253	18	5706	1000
ORDER	48	2	14415	29403	7	2219	1000
ORDER	49	2	3789	23653	12	3804	1000
ORDER	50	2	10904	27731	25	7925	1000
ORDER	51	4	4130	21920	4	1332	1000
ORDER	52	2	4892	28440	22	6974	1000
ORDER	53	1	2034	21963	7	2324	1000
ORDER	54	4	99	29885	2	666	1000
ORDER	55	1	6794	21804	4	1328	1000
ORDER	56	0	14751	25066	17	5797	1000
ORDER	57	1	1396	25875	16	5312	1000
ORDER	58	1	8447	29980	30	9960	1000
ORDER	59	2	16360	29903	19	6023	1000
ORDER	60	1	13475	29465	25	8300	1000
ORDER	61	0	132	28658	20	6820	1000
ORDER	62	3	3123	20265	13	3978	1000
ORDER	63	3	1518	28790	9	2754	1000
ORDER	64	2	1708	27959	25	7925	1000
ORDER	65	3	2845	14955	26	7956	1000
ORDER	66	3	510	28858	24	7344	1000
ORDER	67	2	4935	27073	30	9510	1000
ORDER	68	2	3290	26058	10	3170	1000
ORDER	69	1	14943	26458	12	3984	1000
ORDER	70	0	839	22991	8	2728	1000
ORDER	71	3	9383	27775	4	1224	1000
ORDER	72	4	7748	25870	23	7659	1000
ORDER	73	1	4039	18039	15	4980	1000
ORDER	74	1	5422	23152	18	5976	1000
ORDER	75	3	704	28570	18	5508	1000
ORDER	76	2	7921	22572	10	3170	1000
ORDER	77	2	1410	28282	6	1902	1000
ORDER	78	3	4819	22240	21	6426	1000
ORDER	79	3	1792	11988	6	1836	1000
ORDER	80	1	6836	26244	25	8300	1000
ORDER	81	3	654	29871	29	8874	1000
ORDER	82	3	16337	29753	19	5814	1000
ORDER	83	1	868	29376	23	7636	1000
ORDER	84	1	1956	25734	4	1328	1000
ORDER	85	1	587	26659	25	8300	1000
ORDER	86	1	693	26922	29	9628	1000
ORDER	87	3	3298	15601	8	2448	1000
ORDER	88	3	33	29560	27	8262	1000
ORDER	89	3	8328	27333	7	2142	1000
ORDER	90	3	145	27738	27	8262	1000
ORDER	91	3	3417	29661	22	6732	1000
ORDER	92	4	2877	21212	13	4329	1000
ORDER	93	3	4592	20967	11	3366	1000
ORDER	94	3	7115	25371	17	5202	1000
ORDER	95	4	5098	17431	18	5994	1000
ORDER	96	0	12166	25245	4	1364	1000
ORDER	97	2	5638	27467	28	8876	1000
ORDER	98	4	16456	29790	11	3663	1000
ORDER	99	3	4348	20316	4	1224	1000
ORDER	100	0	659	28271	14	4774	1000
ORDER	101	0	2810	21701	27	9207	1000
ORDER	102	3	979	24220	15	4590	1000
ORDER	103	2	1794	28997	21	6657	1000
ORDER	104	2	1095	29721	21	6657	1000
ORDER	105	0	560	22974	24	8184	1000
ORDER	106	1	3811	20207	20	6640	1000
ORDER	107	4	33	29752	14	4662	1000
ORDER	108	3	5838	19755	12	3672	1000
ORDER	109	3	1396	20633	19	5814	1000
ORDER	110	2	6559	23453	5	1585	1000
ORDER	111	2	7313	19845	7	2219	1000
ORDER	112	0	723	27122	25	8525	1000
ORDER	113	2	4098	26131	4	1268	1000
ORDER	114	1	7946	21369	24	7968	1000
ORDER	115	1	123	22183	26	8632	1000
ORDER	116	1	2057	25580	3	996	1000
ORDER	117	1	9360	26922	18	5976	1000
ORDER	118	0	11	29957	12	4092	1000
ORDER	119	3	761	23997	12	3672	1000
ORDER	120	1	2209	20458	2	664	1000
ORDER	121	4	9692	24266	2	666	1000
ORDER	122	3	6739	28813	20	6120	1000
ORDER	123	1	2977	18442	28	9296	1000
ORDER	124	4	1084	21547	16	5328	1000
ORDER	125	3	2778	24633	14	4284	1000
ORDER	126	1	14999	25569	24	7968	1000
ORDER	127	2	7428	28808	25	7925	1000
ORDER	128	2	2281	24846	9	2853	1000
ORDER	129	4	101	29864	4	1332	1000
ORDER	130	3	8884	29877	24	7344	1000
ORDER	131	2	9640	21461	16	5072	1000
ORDER	132	0	7680	18516	5	1705	1000
ORDER	133	2	9970	29496	5	1585	1000
ORDER	134	3	16699	29585	19	5814	1000
ORDER	135	1	2874	29586	11	3652	1000
ORDER	136	1	6555	18216	10	3320	1000
ORDER	137	4	11683	22400	16	5328	1000
ORDER	138	1	299	27882	8	2656	1000
ORDER	139	3	25	27398	12	3672	1000
ORDER	140	0	6375	24724	18	6138	1000
ORDER	141	4	3724	27736	11	3663	1000
ORDER	142	0	12621	25201	1	341	1000
ORDER	143	4	777	28964	13	4329	1000
ORDER	144	1	1415	29651	22	7304	1000
ORDER	145	1	2455	20105	18	5976	1000
ORDER	146	2	11418	26024	29	9193	1000
ORDER	147	0	2305	26122	7	2387	1000
ORDER	148	2	13949	28291	30	9510	1000
ORDER	149	0	33	29694	19	6479	1000
ORDER	150	2	9157	23126	10	3170	1000
ORDER	151	4	1205	14165	17	5661	1000
ORDER	152	2	8683	21894	12	3804	1000
ORDER	153	2	2764	29746	13	4121	1000
ORDER	154	3	9963	22883	9	2754	1000
ORDER	155	3	2724	19493	16	4896	1000
ORDER	156	1	8295	25775	12	3984	1000
ORDER	157	2	8094	29181	27	8559	1000
ORDER	158	1	3518	15219	8	2656	1000
ORDER	159	3	7064	19413	11	3366	1000
ORDER	160	1	8033	26085	3	996	1000
ORDER	161	0	10570	27139	29	9889	1000
ORDER	162	0	8228	27220	20	6820	1000
ORDER	163	3	851	28762	2	612	1000
ORDER	164	0	3939	25158	24	8184	1000
ORDER	165	4	9238	25591	11	3663	1000
ORDER	166	2	4149	17559	5	1585	1000
ORDER	167	3	532	25927	13	3978	1000
ORDER	168	1	2801	14209	7	2324	1000
ORDER	169	2	1079	19936	27	8559	1000
ORDER	170	4	4281	22720	16	5328	1000
ORDER	171	3	345	22673	4	1224	1000
ORDER	172	0	4829	16952	7	2387	1000
ORDER	173	0	5212	19285	12	4092	1000
ORDER	174	3	6171	21740	1	306	1000
ORDER	175	0	2621	17930	28	9548	1000
ORDER	176	0	6436	19054	25	8525	1000
ORDER	177	3	2	26177	5	1530	1000
ORDER	178	0	2683	21378	16	5456	1000
ORDER	179	3	9531	24133	19	5814	1000
ORDER	180	0	268	21214	17	5797	1000
ORDER	181	2	1538	21903	11	3487	1000
ORDER	182	1	135	28385	7	2324	1000
ORDER	183	3	4351	23820	10	3060	1000
ORDER	184	2	29	23861	22	6974	1000
ORDER	185	3	952	29861	30	9180	1000
ORDER	186	1	525	29337	26	8632	1000
ORDER	187	2	374	27936	15	4755	1000
ORDER	188	1	3490	23692	15	4980	1000
ORDER	189	1	1053	29890	28	9296	1000
ORDER	190	1	10501	26204	4	1328	1000
ORDER	191	3	16637	29493	15	4590	1000
ORDER	192	2	2182	28960	26	8242	1000
ORDER	193	3	2286	22058	7	2142	1000
ORDER	194	2	6890	28108	14	4438	1000
ORDER	195	4	2595	16709	4	1332	1000
ORDER	196	0	3495	15095	22	7502	1000
ORDER	197	3	4416	22140	27	8262	1000
ORDER	198	0	14757	27712	26	8866	1000
ORDER	199	3	17148	28194	20	6120	1000
